Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,PowerTotal
2023/03/17,04:19 PM,11.11,9.72,91.0,North,5.15,18.18,975.28,0.0,0.0,0.0,71.3,106.92541573155462
2023/03/17,04:24 PM,10.83,9.39,91.0,NNW,5.15,16.25,975.28,0.0,0.0,0.0,84.5,126.7792168538426
2023/03/17,04:29 PM,10.61,9.33,92.0,,3.06,9.81,975.28,0.0,0.0,0.0,100.7,151.05249781123098
2023/03/17,04:34 PM,10.61,9.39,92.0,NNE,2.57,7.24,975.28,0.0,0.0,0.0,103.8,155.69694564215965
2023/03/17,04:39 PM,10.44,9.11,91.0,NNE,2.9,9.33,975.62,0.0,0.0,0.0,55.6,83.458161318755
2023/03/17,04:44 PM,10.22,8.83,91.0,NNE,3.38,8.37,975.96,0.0,0.0,0.0,55.6,83.30177926192788
2023/03/17,04:49 PM,10.11,8.78,92.0,NNE,4.18,11.1,976.3,0.0,0.0,0.0,60.1,90.18666649542858
2023/03/17,04:54 PM,9.89,8.5,91.0,NNE,4.67,12.87,976.3,0.0,0.0,0.0,53.0,79.51050494357976
2023/03/17,04:59 PM,9.78,8.33,91.0,NNE,3.54,10.94,976.63,0.0,0.0,0.0,53.3,79.89388743085178
2023/03/17,05:04 PM,9.72,8.22,91.0,NNE,4.18,14.0,976.63,0.0,0.0,0.0,58.3,87.32820662662616
2023/03/17,05:09 PM,9.72,8.17,91.0,NNE,2.74,8.37,976.63,0.0,0.0,0.0,53.8,80.7267576471492
2023/03/17,05:14 PM,9.56,7.72,89.0,NNE,4.34,10.14,976.97,0.0,0.0,0.0,40.4,60.66226437426021
2023/03/17,05:19 PM,9.28,7.33,88.0,North,5.31,15.12,977.31,0.0,0.0,0.0,43.8,65.6542808212111
2023/03/17,05:24 PM,9.17,7.28,89.0,North,4.02,12.71,977.31,0.0,0.0,0.0,51.3,76.87508916641694
2023/03/17,05:29 PM,9.0,7.22,88.0,North,4.18,11.42,977.31,0.0,0.0,0.0,52.9,79.34993241885944
2023/03/17,05:34 PM,8.94,7.28,89.0,North,3.06,7.88,977.65,0.0,0.0,0.0,46.7,69.99750243782515
2023/03/17,05:39 PM,8.83,7.06,89.0,North,3.7,8.21,977.65,0.0,0.0,0.0,31.6,47.393334230471666
2023/03/17,05:44 PM,8.78,6.94,89.0,ENE,2.57,9.01,977.65,0.0,0.0,0.0,25.3,37.995874709722564
2023/03/17,05:49 PM,8.67,6.83,88.0,NNE,3.7,8.85,977.99,0.0,0.0,0.0,18.6,27.898482829918578
2023/03/17,05:54 PM,8.5,6.61,88.0,NNE,3.38,8.85,977.99,0.0,0.0,0.0,15.9,23.94015850120451
2023/03/17,05:59 PM,8.39,6.72,89.0,NNE,2.9,6.6,977.99,0.0,0.0,0.0,14.4,21.583615672543978
2023/03/17,06:04 PM,8.28,6.5,88.0,NNE,3.38,10.94,978.33,0.0,0.0,0.0,12.6,18.88539940462988
2023/03/17,06:09 PM,8.22,6.39,88.0,NNW,3.38,10.78,978.33,0.0,0.0,0.0,11.4,17.100895535936523
2023/03/17,06:14 PM,8.06,6.17,88.0,NNE,3.7,12.07,978.33,0.0,0.0,0.0,11.8,17.72298793146003
2023/03/17,06:19 PM,7.94,6.06,88.0,NE,3.22,9.81,978.33,0.0,0.0,0.0,11.4,17.09762393236635
2023/03/17,06:24 PM,7.83,6.0,88.0,North,3.22,11.75,978.67,0.0,0.0,0.0,9.9,14.721089225623839
2023/03/17,06:29 PM,7.72,5.83,88.0,NNW,3.22,9.81,978.67,0.0,0.0,0.0,10.0,14.984787279790487
2023/03/17,06:34 PM,7.72,6.06,89.0,NNE,1.93,7.08,978.67,0.0,0.0,0.0,10.1,15.158769276863605
2023/03/17,06:39 PM,7.72,6.0,89.0,NNE,3.38,10.46,978.67,0.0,0.0,0.0,9.5,14.281916460201804
2023/03/17,06:44 PM,7.67,5.94,89.0,NNE,1.13,7.08,978.67,0.0,0.0,0.0,8.1,12.120062858654874
2023/03/17,06:49 PM,7.67,5.83,88.0,ENE,2.9,7.88,979.01,0.0,0.0,0.0,8.1,12.162495647158368
2023/03/17,06:54 PM,7.67,5.61,87.0,East,1.93,7.08,979.01,0.0,0.0,0.0,7.9,11.892804006443574
2023/03/17,06:59 PM,7.61,5.61,87.0,NE,1.61,4.99,979.01,0.0,0.0,0.0,7.2,10.783889386909442
2023/03/17,07:04 PM,7.61,5.33,86.0,ENE,1.77,6.28,979.01,0.0,0.0,0.0,6.4,9.608462811345225
2023/03/17,07:09 PM,7.39,5.11,85.0,NNE,2.09,6.11,979.34,0.0,0.0,0.0,4.8,7.279097510062848
2023/03/17,07:14 PM,7.39,5.17,86.0,ESE,2.74,8.04,979.34,0.0,0.0,0.0,4.0,6.000796484307161
2023/03/17,07:19 PM,7.28,5.17,87.0,ESE,2.09,8.21,979.01,0.0,0.0,0.0,2.7,4.049276174413412
2023/03/17,07:24 PM,7.22,5.11,86.0,ENE,2.57,6.28,979.34,0.0,0.0,0.0,2.5,3.750132436941908
2023/03/17,07:29 PM,7.06,4.83,86.0,East,2.9,8.85,979.34,0.0,0.0,0.0,2.0,2.880914990397832
2023/03/17,07:34 PM,7.0,4.78,86.0,ENE,2.74,8.53,979.34,0.0,0.0,0.0,1.3,1.950105541397232
2023/03/17,07:39 PM,7.0,4.61,85.0,NE,3.54,10.14,979.68,0.0,0.0,0.0,1.0,1.4656647154374542
2023/03/17,07:44 PM,6.89,4.56,85.0,East,3.38,8.85,979.68,0.0,0.0,0.0,0.7,1.0570092852968973
2023/03/17,07:49 PM,6.83,4.72,86.0,NE,2.09,6.44,979.68,0.0,0.0,0.0,0.5,0.7301108509688168
2023/03/17,07:54 PM,6.78,4.56,85.0,ENE,2.74,7.56,979.68,0.0,0.0,0.0,0.2,0.28703705328408297
2023/03/17,07:59 PM,6.72,4.39,85.0,ESE,4.99,10.14,979.68,0.0,0.0,0.0,0.1,0.16945947910456147
2023/03/17,08:04 PM,6.61,4.22,85.0,ESE,4.67,13.84,980.02,0.0,0.0,0.0,0.0,0.015151098405224835
2023/03/17,08:08 PM,6.5,4.06,84.0,ESE,4.02,14.64,980.02,0.0,0.0,0.0,0.0,-0.014729681498456321
2023/03/17,09:59 PM,5.0,1.5,78.0,ESE,2.09,16.25,982.39,0.0,0.0,0.0,0.0,-0.007023038137545429
2023/03/17,10:04 PM,4.89,1.0,76.0,East,5.63,14.64,982.73,0.0,0.0,0.0,0.0,0.015095812092301064
2023/03/17,10:09 PM,4.78,0.89,76.0,ESE,4.83,11.58,982.73,0.0,0.0,0.0,0.0,-0.0713811517320683
2023/03/17,10:14 PM,4.67,0.67,76.0,East,4.02,11.58,982.73,0.0,0.0,0.0,0.0,0.003191183822615444
2023/03/17,10:19 PM,4.67,0.78,76.0,ESE,4.34,10.14,982.73,0.0,0.0,0.0,0.0,0.001260224477190705
2023/03/17,10:24 PM,4.61,0.67,76.0,East,4.02,9.81,983.07,0.0,0.0,0.0,0.0,-0.14013962933534724
2023/03/17,10:29 PM,4.5,0.39,75.0,ESE,4.51,13.03,983.07,0.0,0.0,0.0,0.0,0.018304524444302445
2023/03/17,10:34 PM,4.39,0.33,75.0,East,3.86,10.14,983.07,0.0,0.0,0.0,0.0,0.012799592668246523
2023/03/17,10:39 PM,4.28,0.17,75.0,ESE,3.54,10.14,983.07,0.0,0.0,0.0,0.0,0.01865655290819808
2023/03/17,10:44 PM,4.28,0.0,74.0,NNE,3.22,9.81,983.07,0.0,0.0,0.0,0.0,-0.08395334339881898
2023/03/17,10:49 PM,4.22,0.17,75.0,South,3.22,9.65,983.07,0.0,0.0,0.0,0.0,-0.038088051731289124
2023/03/17,10:54 PM,4.22,0.22,75.0,SE,4.34,11.75,983.41,0.0,0.0,0.0,0.0,-0.012929895081207059
2023/03/17,10:59 PM,4.17,-0.06,74.0,ESE,4.18,9.33,983.41,0.0,0.0,0.0,0.0,0.005654101706911989
2023/03/17,11:04 PM,4.11,-0.11,74.0,ESE,2.57,7.24,983.41,0.0,0.0,0.0,0.0,0.04689527041724559
2023/03/17,11:09 PM,4.0,-0.28,74.0,ENE,3.54,8.69,983.41,0.0,0.0,0.0,0.0,0.0019236643143892606
2023/03/17,11:14 PM,3.83,-0.28,75.0,ENE,2.74,8.21,983.41,0.0,0.0,0.0,0.0,-0.11740921472550857
2023/03/17,11:19 PM,3.78,-0.28,75.0,East,2.57,7.88,983.41,0.0,0.0,0.0,0.0,0.02245569801262149
2023/03/17,11:24 PM,3.67,-0.17,76.0,East,3.06,7.08,983.41,0.0,0.0,0.0,0.0,0.1022554988781098
2023/03/17,11:29 PM,3.61,-0.22,76.0,East,3.22,8.04,983.41,0.0,0.0,0.0,0.0,-0.009590302094736302
2023/03/17,11:34 PM,3.56,-0.28,76.0,East,3.22,7.72,983.41,0.0,0.0,0.0,0.0,-0.03243109464750533
2023/03/17,11:39 PM,3.5,-0.28,76.0,East,3.38,7.4,983.41,0.0,0.0,0.0,0.0,-0.11771884008569514
2023/03/17,11:44 PM,3.39,-0.17,77.0,East,3.06,8.69,983.41,0.0,0.0,0.0,0.0,0.014704549201859141
2023/03/17,11:49 PM,3.39,-0.28,77.0,East,2.9,8.69,983.41,0.0,0.0,0.0,0.0,0.04901838100398627
2023/03/17,11:54 PM,3.33,-0.33,77.0,ESE,3.86,7.88,983.41,0.0,0.0,0.0,0.0,-0.05630162193163556
2023/03/17,11:59 PM,3.28,-0.39,77.0,East,2.9,8.21,983.41,0.0,0.0,0.0,0.0,-0.1696591598396332
2023/03/18,12:04 AM,3.28,-0.39,77.0,ESE,2.41,6.92,983.75,0.0,0.0,0.0,0.0,0.001801844840211459
2023/03/18,12:09 AM,3.28,-0.5,76.0,ENE,3.22,9.33,983.75,0.0,0.0,0.0,0.0,0.0986580801294052
2023/03/18,12:14 AM,3.28,-0.67,75.0,East,3.22,10.14,983.41,0.0,0.0,0.0,0.0,-0.03522969652634206
2023/03/18,12:19 AM,3.39,-0.56,75.0,ESE,2.9,8.85,983.41,0.0,0.0,0.0,0.0,0.028823482635328787
2023/03/18,12:24 AM,3.39,-0.67,75.0,East,3.22,8.37,983.41,0.0,0.0,0.0,0.0,0.07003533358216367
2023/03/18,12:29 AM,3.44,-0.72,74.0,East,4.34,9.81,983.41,0.0,0.0,0.0,0.0,-0.011732768415880158
2023/03/18,12:34 AM,3.5,-1.0,73.0,ENE,4.02,9.65,983.41,0.0,0.0,0.0,0.0,0.04896043069601668
2023/03/18,12:39 AM,3.5,-0.89,73.0,East,2.9,9.33,983.41,0.0,0.0,0.0,0.0,-0.02073407430095856
2023/03/18,12:44 AM,3.5,-0.83,73.0,East,2.9,8.85,983.41,0.0,0.0,0.0,0.0,0.0037691071013835945
2023/03/18,12:49 AM,3.39,-1.06,73.0,ENE,2.9,7.56,983.41,0.0,0.0,0.0,0.0,-0.05886044594460106
2023/03/18,12:54 AM,3.11,-1.17,73.0,East,3.86,10.62,983.41,0.0,0.0,0.0,0.0,0.014054646525076982
2023/03/18,12:59 AM,2.89,-1.5,73.0,East,2.25,7.56,983.41,0.0,0.0,0.0,0.0,-0.10769361684348251
2023/03/18,01:04 AM,2.72,-1.5,74.0,East,2.74,7.56,983.41,0.0,0.0,0.0,0.0,0.05302961744654394
2023/03/18,01:09 AM,2.78,-1.5,74.0,NE,2.57,7.56,983.41,0.0,0.0,0.0,0.0,0.16841898820443418
2023/03/18,01:14 AM,2.61,-1.61,74.0,East,2.09,6.11,983.41,0.0,0.0,0.0,0.0,0.011103252294835601
2023/03/18,01:19 AM,2.39,-1.72,74.0,East,2.74,5.95,983.75,0.0,0.0,0.0,0.0,0.0024631744947292596
2023/03/18,01:24 AM,2.22,-1.72,75.0,ENE,2.57,6.76,983.41,0.0,0.0,0.0,0.0,-0.13778573072911088
2023/03/18,01:29 AM,2.11,-1.67,76.0,ENE,1.77,5.31,983.41,0.0,0.0,0.0,0.0,-0.002665070713803583
2023/03/18,01:34 AM,1.83,-1.83,77.0,ENE,2.41,4.67,983.75,0.0,0.0,0.0,0.0,0.08043035844561817
2023/03/18,01:39 AM,1.78,-1.89,76.0,ENE,2.41,6.11,983.41,0.0,0.0,0.0,0.0,-0.014290787541243974
2023/03/18,01:44 AM,1.72,-1.72,78.0,ENE,1.77,5.31,983.75,0.0,0.0,0.0,0.0,-0.011050507964973377
2023/03/18,01:49 AM,1.67,-1.72,78.0,East,2.09,5.95,983.75,0.0,0.0,0.0,0.0,0.22259502737878636
2023/03/18,01:54 AM,1.78,-1.67,78.0,East,2.41,6.6,984.08,0.0,0.0,0.0,0.0,0.059767036731095395
2023/03/18,01:59 AM,1.72,-1.83,77.0,East,2.41,6.11,983.75,0.0,0.0,0.0,0.0,-0.025944115552272703
2023/03/18,02:04 AM,1.72,-1.94,77.0,East,3.22,8.21,983.75,0.0,0.0,0.0,0.0,-0.05677436515705663
2023/03/18,02:09 AM,1.83,-2.0,76.0,East,3.54,10.14,983.75,0.0,0.0,0.0,0.0,0.09776267944399031
2023/03/18,02:14 AM,1.78,-1.89,77.0,East,2.74,8.69,983.75,0.0,0.0,0.0,0.0,0.03583658984531595
2023/03/18,02:19 AM,1.67,-2.11,76.0,East,3.22,6.92,983.75,0.0,0.0,0.0,0.0,-0.019627984282555074
2023/03/18,02:24 AM,1.56,-2.22,76.0,East,2.74,6.76,983.75,0.0,0.0,0.0,0.0,0.012341103585146933
2023/03/18,02:29 AM,1.44,-2.11,77.0,ESE,2.57,6.92,984.08,0.0,0.0,0.0,0.0,0.11002956480038173
2023/03/18,02:34 AM,1.39,-2.22,77.0,ENE,2.41,6.92,984.08,0.0,0.0,0.0,0.0,0.012802651682838746
2023/03/18,02:39 AM,1.5,-2.39,76.0,ESE,3.06,8.37,983.75,0.0,0.0,0.0,0.0,-0.007803284390992896
2023/03/18,02:44 AM,1.39,-2.28,77.0,East,2.9,7.56,983.75,0.0,0.0,0.0,0.0,-0.16441671860653753
2023/03/18,02:49 AM,1.5,-2.33,76.0,ESE,3.38,8.85,983.75,0.0,0.0,0.0,0.0,0.10031142937279881
2023/03/18,02:54 AM,1.56,-2.39,75.0,East,4.02,8.85,983.75,0.0,0.0,0.0,0.0,0.02636662501250325
2023/03/18,02:59 AM,1.5,-2.56,74.0,ENE,2.74,8.37,983.75,0.0,0.0,0.0,0.0,-0.08905692773992273
2023/03/18,03:04 AM,1.5,-2.44,75.0,East,3.38,8.53,983.75,0.0,0.0,0.0,0.0,-0.011102173909246402
2023/03/18,03:09 AM,1.44,-2.56,75.0,East,3.38,8.04,983.75,0.0,0.0,0.0,0.0,-0.001373399169712913
2023/03/18,03:14 AM,1.44,-2.72,74.0,ENE,2.9,9.98,983.75,0.0,0.0,0.0,0.0,0.01112506352792329
2023/03/18,03:19 AM,1.39,-2.61,75.0,East,3.22,9.01,983.75,0.0,0.0,0.0,0.0,0.05093557760834186
2023/03/18,03:24 AM,1.39,-2.67,74.0,East,3.54,8.37,983.75,0.0,0.0,0.0,0.0,-0.0421270895680099
2023/03/18,03:29 AM,1.33,-2.67,75.0,East,3.06,8.21,984.08,0.0,0.0,0.0,0.0,0.057558678807695114
2023/03/18,03:34 AM,1.11,-2.72,76.0,ENE,1.93,5.79,983.75,0.0,0.0,0.0,0.0,-0.006499646876676434
2023/03/18,03:39 AM,0.89,-2.72,77.0,ENE,1.77,5.31,983.75,0.0,0.0,0.0,0.0,0.004316196129994019
2023/03/18,03:44 AM,0.78,-2.78,77.0,East,1.77,5.47,983.75,0.0,0.0,0.0,0.0,-0.013506114572669899
2023/03/18,03:49 AM,0.72,-2.78,78.0,ENE,2.25,5.31,984.08,0.0,0.0,0.0,0.0,0.05348119785476744
2023/03/18,03:54 AM,0.39,-2.94,78.0,East,1.45,4.99,984.08,0.0,0.0,0.0,0.0,-0.06390503310720955
2023/03/18,03:59 AM,0.17,-3.22,78.0,ENE,1.61,4.34,984.08,0.0,0.0,0.0,0.0,-0.033478894842071324
2023/03/18,04:04 AM,-0.06,-3.11,80.0,East,2.41,6.11,984.08,0.0,0.0,0.0,0.0,0.014503651835068744
2023/03/18,04:09 AM,-0.17,-3.17,80.0,ENE,1.93,4.99,984.08,0.0,0.0,0.0,0.0,0.13326432534955526
2023/03/18,04:14 AM,-0.39,-3.28,81.0,ENE,2.09,5.63,984.08,0.0,0.0,0.0,0.0,-0.0462459803530323
2023/03/18,04:19 AM,-0.5,-3.28,82.0,ENE,1.77,4.99,984.08,0.0,0.0,0.0,0.0,-0.009975083326883034
2023/03/18,04:24 AM,-0.61,-3.28,82.0,East,1.45,4.99,984.08,0.0,0.0,0.0,0.0,-0.0007626887343314362
2023/03/18,04:29 AM,-0.78,-3.44,83.0,ENE,1.77,4.34,984.08,0.0,0.0,0.0,0.0,-0.033630327529962
2023/03/18,04:34 AM,-0.83,-3.5,83.0,ENE,1.93,4.34,984.08,0.0,0.0,0.0,0.0,-0.015896384651705505
2023/03/18,04:39 AM,-0.72,-3.5,82.0,ENE,1.77,4.99,984.08,0.0,0.0,0.0,0.0,-8.71699536655062e-05
2023/03/18,04:44 AM,-1.06,-3.67,83.0,ENE,2.09,4.99,984.08,0.0,0.0,0.0,0.0,0.007242133725943784
2023/03/18,04:49 AM,-1.17,-3.67,83.0,ENE,1.77,4.99,984.08,0.0,0.0,0.0,0.0,-0.0463799817918545
2023/03/18,04:54 AM,-1.22,-3.5,84.0,ENE,1.77,4.51,984.08,0.0,0.0,0.0,0.0,-0.0035415779040992557
2023/03/18,04:59 AM,-1.17,-3.39,85.0,ENE,1.93,4.83,984.08,0.0,0.0,0.0,0.0,-0.0962436088351231
2023/03/18,05:04 AM,-1.06,-3.56,83.0,ENE,1.61,4.34,984.08,0.0,0.0,0.0,0.0,0.015418651263174623
2023/03/18,05:09 AM,-1.17,-3.56,84.0,ENE,1.77,5.15,984.08,0.0,0.0,0.0,0.0,0.1224278346803938
2023/03/18,05:14 AM,-1.44,-4.0,83.0,ENE,1.77,4.67,984.08,0.0,0.0,0.0,0.0,0.026282381318447148
2023/03/18,05:19 AM,-1.61,-3.78,85.0,ENE,2.25,4.83,984.08,0.0,0.0,0.0,0.0,-0.0060042525181248545
2023/03/18,05:24 AM,-1.39,-3.56,85.0,ENE,2.09,4.99,984.08,0.0,0.0,0.0,0.0,-0.025601418014301904
2023/03/18,05:29 AM,-1.28,-3.5,85.0,ENE,2.25,4.51,984.08,0.0,0.0,0.0,0.0,0.025326393235825716
2023/03/18,05:34 AM,-1.06,-3.33,84.0,ENE,1.61,4.18,984.08,0.0,0.0,0.0,0.0,-0.0208040938317723
2023/03/18,05:39 AM,-0.89,-3.22,84.0,ENE,1.93,4.34,984.08,0.0,0.0,0.0,0.0,-0.08432134573443882
2023/03/18,05:44 AM,-0.78,-3.11,85.0,ENE,1.93,5.79,984.08,0.0,0.0,0.0,0.0,0.015826213172017274
2023/03/18,05:49 AM,-0.72,-3.17,83.0,ENE,1.61,5.31,984.08,0.0,0.0,0.0,0.0,0.0020438625803822627
2023/03/18,05:54 AM,-0.67,-3.28,83.0,ENE,1.93,4.67,984.08,0.0,0.0,0.0,0.0,-0.027130186471164514
2023/03/18,05:59 AM,-0.83,-3.33,84.0,East,2.25,5.47,984.08,0.0,0.0,0.0,0.0,0.014184545318643603
2023/03/18,06:04 AM,-0.78,-3.22,84.0,ENE,2.74,6.11,984.08,0.0,0.0,0.0,0.0,0.007472383361223141
2023/03/18,06:09 AM,-0.28,-3.0,82.0,ENE,2.25,5.79,984.08,0.0,0.0,0.0,0.0,-0.04442894708608973
2023/03/18,06:14 AM,-0.22,-2.78,83.0,East,1.93,5.47,984.08,0.0,0.0,0.0,0.0,-0.13665845276625105
2023/03/18,06:19 AM,-0.28,-2.83,83.0,ENE,1.77,4.34,984.42,0.0,0.0,0.0,0.0,-0.0013229354781319916
2023/03/18,06:24 AM,-0.33,-2.83,84.0,ENE,1.61,4.51,984.42,0.0,0.0,0.0,0.0,0.004811907591140762
2023/03/18,06:29 AM,-0.17,-2.78,83.0,ENE,2.09,4.34,984.42,0.0,0.0,0.0,0.0,0.007037623146135197
2023/03/18,06:34 AM,-0.11,-2.72,83.0,ENE,1.77,4.99,984.42,0.0,0.0,0.0,0.0,0.10236537790906826
2023/03/18,06:39 AM,0.22,-2.72,80.0,ENE,2.25,6.6,984.76,0.0,0.0,0.0,0.0,0.025544923075214325
2023/03/18,06:44 AM,0.33,-2.72,80.0,ENE,1.93,5.31,984.76,0.0,0.0,0.0,0.0,-0.009916108797671583
2023/03/18,06:49 AM,0.22,-2.78,80.0,ENE,1.93,4.18,984.76,0.0,0.0,0.0,0.0,-0.014284265788486713
2023/03/18,06:54 AM,0.22,-2.78,80.0,NE,2.09,4.51,984.76,0.0,0.0,0.0,0.0,0.05474826227855119
2023/03/18,06:59 AM,0.11,-2.89,80.0,ENE,2.09,5.31,984.76,0.0,0.0,0.0,0.0,0.060020972982209306
2023/03/18,07:04 AM,-0.22,-3.17,80.0,ENE,1.77,4.67,985.1,0.0,0.0,0.0,0.0,0.044044486029628925
2023/03/18,07:09 AM,-0.33,-3.33,80.0,ENE,2.09,4.67,985.1,0.0,0.0,0.0,0.0,-0.0059529702362068095
2023/03/18,07:14 AM,-0.33,-3.33,80.0,ENE,1.93,4.67,985.1,0.0,0.0,0.0,0.0,-0.08406675606566238
2023/03/18,07:19 AM,-0.5,-3.44,81.0,ENE,1.77,4.83,985.1,0.0,0.0,0.0,0.0,0.02719296278207774
2023/03/18,07:24 AM,-0.61,-3.56,80.0,ENE,2.25,4.51,985.1,0.0,0.0,0.0,0.1,0.15037407292660881
2023/03/18,07:29 AM,-0.83,-3.67,81.0,ENE,2.09,4.67,985.1,0.0,0.0,0.0,0.4,0.5402721347126763
2023/03/18,07:34 AM,-1.0,-3.67,82.0,East,1.61,4.34,985.1,0.0,0.0,0.0,1.0,1.5117080031716135
2023/03/18,07:39 AM,-1.17,-3.78,83.0,ENE,2.09,4.51,985.1,0.0,0.0,0.0,2.2,3.391832056165231
2023/03/18,07:44 AM,-1.0,-3.72,82.0,ENE,1.77,4.34,985.44,0.0,0.0,0.0,4.0,6.289063624082792
2023/03/18,07:49 AM,-1.17,-3.78,83.0,ENE,1.13,4.67,985.1,0.0,0.0,0.0,5.9,8.868842677566501
2023/03/18,07:54 AM,-1.17,-3.72,83.0,ENE,2.09,4.67,985.44,0.0,0.0,0.0,8.4,12.60714595013313
2023/03/18,07:59 AM,-1.0,-3.61,83.0,East,1.77,4.67,985.44,0.0,0.0,0.0,11.1,16.69419477250088
2023/03/18,08:04 AM,-1.22,-3.72,83.0,ENE,1.61,4.51,985.44,0.0,0.0,0.0,12.5,18.767011514924587
2023/03/18,08:09 AM,-1.33,-3.56,85.0,East,0.97,4.02,985.78,0.0,0.0,0.0,17.0,25.56327814559857
2023/03/18,08:14 AM,-0.83,-3.44,83.0,East,0.8,3.86,985.78,0.0,0.0,0.0,25.3,37.865680735922155
2023/03/18,08:19 AM,-0.78,-3.44,83.0,ENE,1.77,4.02,985.78,0.0,0.0,0.0,37.0,55.52333503555215
2023/03/18,08:24 AM,-0.78,-3.17,84.0,ENE,1.45,4.67,985.78,0.0,0.0,0.0,43.2,64.79363029908122
2023/03/18,08:29 AM,-0.67,-2.83,85.0,East,1.77,5.15,985.78,0.0,0.0,0.0,44.9,67.4618380803596
2023/03/18,08:34 AM,-0.17,-2.83,83.0,ENE,1.93,4.99,985.78,0.0,0.0,0.0,53.6,80.5207070429266
2023/03/18,08:39 AM,0.5,-2.67,79.0,ENE,1.77,5.15,985.78,0.0,0.0,0.0,51.5,77.25315983264558
2023/03/18,08:44 AM,0.72,-2.5,79.0,East,1.61,4.34,986.12,0.0,0.0,0.0,68.5,102.81301803839706
2023/03/18,08:49 AM,0.89,-2.67,77.0,East,1.61,4.67,986.12,0.0,0.0,0.0,75.7,113.6080565202239
2023/03/18,08:54 AM,1.11,-2.44,77.0,East,2.09,4.67,986.12,0.0,0.0,0.0,76.9,115.34220209723837
2023/03/18,08:59 AM,1.28,-2.28,77.0,ENE,2.41,6.11,985.78,0.0,0.0,0.0,77.1,115.70087982287447
2023/03/18,09:04 AM,1.5,-2.28,76.0,ENE,2.09,4.67,985.78,0.0,0.0,0.0,80.4,120.60270686053677
2023/03/18,09:09 AM,1.67,-2.39,75.0,ENE,2.74,7.08,985.78,0.0,0.0,0.0,100.4,150.56793027514018
2023/03/18,09:14 AM,1.83,-2.28,74.0,East,2.57,7.56,985.78,0.0,0.0,1.0,147.0,220.53360758692787
2023/03/18,09:19 AM,2.28,-1.89,74.0,East,2.25,7.08,985.78,0.0,0.0,1.0,149.5,224.1699075757449
2023/03/18,09:24 AM,2.78,-2.06,71.0,East,3.22,8.53,985.78,0.0,0.0,1.0,147.8,221.70664276003808
2023/03/18,09:29 AM,2.78,-2.33,69.0,ENE,2.9,6.6,985.78,0.0,0.0,1.0,127.4,191.09707362095645
2023/03/18,09:34 AM,2.72,-2.39,69.0,East,3.38,8.21,985.78,0.0,0.0,1.0,119.7,179.5285554981478
2023/03/18,09:39 AM,2.78,-2.39,69.0,ESE,2.74,9.17,985.78,0.0,0.0,1.0,121.7,182.54412692683363
2023/03/18,09:44 AM,3.0,-2.33,68.0,ENE,3.22,7.4,985.78,0.0,0.0,1.0,207.9,311.8332252171994
2023/03/18,09:49 AM,3.39,-2.33,66.0,ENE,2.74,6.6,985.78,0.0,0.0,1.0,197.3,295.95549506899494
2023/03/18,09:54 AM,3.17,-2.94,64.0,ENE,2.57,7.72,985.44,0.0,0.0,1.0,166.1,249.19286138741413
2023/03/18,09:59 AM,3.44,-2.61,65.0,East,2.74,6.76,985.78,0.0,0.0,1.0,202.3,303.50596593232206
2023/03/18,10:04 AM,4.11,-2.83,61.0,ENE,2.9,7.4,985.44,0.0,0.0,1.0,161.3,241.9728657231974
2023/03/18,10:09 AM,4.56,-2.89,59.0,,1.77,6.76,985.44,0.0,0.0,1.0,176.8,265.1998736212495
2023/03/18,10:14 AM,4.89,-2.61,58.0,ENE,1.61,5.63,985.44,0.0,0.0,2.0,238.8,358.2006880900235
2023/03/18,10:19 AM,5.11,-3.44,54.0,NNE,2.9,7.56,985.78,0.0,0.0,2.0,284.3,426.4522188044011
2023/03/18,10:24 AM,5.28,-3.44,53.0,ENE,2.41,6.6,985.78,0.0,0.0,2.0,320.6,480.8789777459572
2023/03/18,10:29 AM,5.89,-3.67,50.0,NNW,2.41,8.69,985.78,0.0,0.0,3.0,339.0,508.4813213586496
2023/03/18,10:34 AM,6.0,-4.06,48.0,NE,2.9,7.72,985.78,0.0,0.0,3.0,364.4,546.6079741816964
2023/03/18,10:39 AM,6.22,-3.78,49.0,NNE,2.25,6.92,985.78,0.0,0.0,3.0,382.3,573.453456013252
2023/03/18,10:44 AM,7.11,-3.44,47.0,NE,1.93,7.56,986.12,0.0,0.0,3.0,393.7,590.541448652681
2023/03/18,10:49 AM,7.83,-3.5,45.0,East,3.22,9.33,986.12,0.0,0.0,3.0,411.6,617.3748341265764
2023/03/18,10:54 AM,7.33,-4.44,43.0,North,3.22,8.85,986.12,0.0,0.0,3.0,422.3,633.4696487747995
2023/03/18,10:59 AM,7.61,-5.17,40.0,ENE,3.22,11.58,986.12,0.0,0.0,4.0,441.0,661.4278371901105
2023/03/18,11:04 AM,8.06,-5.22,39.0,NNW,3.06,10.94,985.78,0.0,0.0,4.0,455.6,683.3983087046073
2023/03/18,11:09 AM,8.28,-5.83,36.0,East,2.74,8.37,985.78,0.0,0.0,4.0,475.4,713.079332357096
2023/03/18,11:14 AM,8.61,-5.83,35.0,ENE,3.38,9.81,986.12,0.0,0.0,4.0,491.5,737.2534303225517
