Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2023/02/17,09:54 PM,2.17,-3.67,66.0,SSE,1.45,4.51,996.95,0.0,0.0,0.0,0.0
2023/02/17,09:59 PM,2.17,-3.72,65.0,ESE,1.77,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:04 PM,2.11,-3.61,66.0,SSW,1.13,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:09 PM,2.0,-3.72,66.0,SW,1.29,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:14 PM,2.06,-3.67,66.0,ESE,2.09,5.15,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:19 PM,2.17,-3.5,66.0,East,1.61,5.15,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:24 PM,2.17,-3.61,66.0,ESE,1.61,4.83,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:29 PM,2.06,-3.72,66.0,ESE,2.09,7.24,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:34 PM,2.06,-3.61,66.0,NNE,1.93,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:39 PM,1.89,-3.78,66.0,SE,1.13,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:44 PM,1.94,-3.61,67.0,ESE,1.77,4.02,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:49 PM,2.0,-3.56,67.0,ESE,1.13,4.02,996.95,0.0,0.0,0.0,0.0
2023/02/17,10:54 PM,2.0,-3.67,66.0,ESE,2.25,5.79,996.61,0.0,0.0,0.0,0.0
2023/02/17,10:59 PM,1.94,-3.67,66.0,ESE,1.29,4.02,996.95,0.0,0.0,0.0,0.0
2023/02/17,11:04 PM,1.89,-3.61,67.0,SE,0.64,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/17,11:09 PM,1.83,-3.83,66.0,ESE,0.97,4.34,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:14 PM,1.78,-3.83,67.0,ESE,1.29,5.31,996.95,0.0,0.0,0.0,0.0
2023/02/17,11:19 PM,1.83,-3.89,66.0,ESE,1.77,4.99,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:24 PM,1.83,-3.72,67.0,SE,1.29,5.15,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:29 PM,1.78,-3.83,67.0,ESE,2.09,4.51,996.95,0.0,0.0,0.0,0.0
2023/02/17,11:34 PM,2.0,-3.67,66.0,ESE,1.61,4.83,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:39 PM,2.0,-3.67,66.0,East,1.29,4.83,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:44 PM,2.0,-3.72,66.0,SE,1.45,4.67,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:49 PM,2.06,-3.56,66.0,ESE,1.93,4.67,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:54 PM,2.11,-3.78,65.0,ESE,0.97,4.02,996.61,0.0,0.0,0.0,0.0
2023/02/17,11:59 PM,1.83,-4.0,65.0,ESE,1.45,5.15,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:04 AM,1.78,-3.89,66.0,East,1.13,4.99,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:09 AM,1.78,-3.89,66.0,ESE,0.97,4.99,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:14 AM,1.78,-3.83,67.0,SSE,1.29,5.31,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:19 AM,1.67,-4.0,66.0,ESE,2.41,5.63,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:24 AM,1.67,-4.0,66.0,ESE,1.93,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/18,12:29 AM,1.72,-3.94,66.0,SE,1.77,5.79,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:34 AM,1.72,-4.0,66.0,East,1.45,5.63,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:39 AM,1.89,-3.78,66.0,ESE,2.25,5.63,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:44 AM,1.67,-4.22,65.0,East,0.97,4.83,996.61,0.0,0.0,0.0,0.0
2023/02/18,12:49 AM,1.56,-4.11,66.0,ESE,1.93,4.83,996.95,0.0,0.0,0.0,0.0
2023/02/18,12:54 AM,1.5,-4.22,66.0,ESE,1.45,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/18,12:59 AM,1.44,-4.28,66.0,East,1.61,4.51,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:04 AM,1.44,-4.17,66.0,ESE,1.13,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:09 AM,1.39,-4.22,66.0,ESE,1.93,4.51,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:14 AM,1.39,-4.22,66.0,East,0.64,4.02,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:19 AM,1.28,-4.33,66.0,ESE,1.45,4.34,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:24 AM,1.28,-4.33,66.0,East,1.61,5.47,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:29 AM,1.22,-4.33,67.0,East,1.93,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/18,01:34 AM,1.06,-4.28,68.0,SSE,1.45,5.31,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:39 AM,1.11,-4.39,67.0,NE,2.09,5.47,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:44 AM,1.11,-4.44,67.0,SE,1.77,5.47,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:49 AM,1.17,-4.33,67.0,SE,1.93,5.31,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:54 AM,1.11,-4.67,66.0,SE,1.77,5.63,997.29,0.0,0.0,0.0,0.0
2023/02/18,01:59 AM,1.0,-4.89,65.0,East,1.93,4.83,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:04 AM,0.94,-4.94,65.0,East,1.93,5.63,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:09 AM,0.72,-5.33,64.0,ESE,1.29,5.31,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:14 AM,0.78,-5.06,65.0,East,1.77,4.67,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:19 AM,0.83,-5.06,65.0,ESE,1.13,5.15,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:24 AM,0.89,-5.0,65.0,East,1.61,5.15,997.63,0.0,0.0,0.0,0.0
2023/02/18,02:29 AM,0.89,-5.06,64.0,East,1.77,5.47,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:34 AM,0.89,-5.17,64.0,ESE,0.97,5.15,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:39 AM,0.83,-5.11,64.0,ESE,1.77,4.83,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:44 AM,0.78,-5.22,64.0,East,1.45,4.67,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:49 AM,0.72,-5.17,65.0,East,1.45,4.34,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:54 AM,0.67,-5.22,65.0,SE,1.77,4.83,997.29,0.0,0.0,0.0,0.0
2023/02/18,02:59 AM,0.56,-5.22,65.0,ESE,1.45,4.51,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:04 AM,0.61,-5.22,65.0,ESE,1.45,4.99,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:09 AM,0.44,-5.28,65.0,SE,1.13,4.67,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:14 AM,0.44,-5.28,65.0,East,2.09,5.79,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:19 AM,0.56,-5.28,65.0,ESE,1.45,4.67,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:24 AM,0.44,-5.33,65.0,ESE,1.13,4.18,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:29 AM,0.33,-5.33,66.0,ESE,1.93,5.47,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:34 AM,0.39,-5.28,66.0,ESE,0.97,4.99,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:39 AM,0.44,-5.33,65.0,ESE,1.77,4.99,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:44 AM,0.39,-5.33,65.0,East,1.29,5.15,996.95,0.0,0.0,0.0,0.0
2023/02/18,03:49 AM,0.44,-5.28,66.0,East,2.09,4.83,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:54 AM,0.5,-5.22,65.0,ESE,1.93,4.67,997.29,0.0,0.0,0.0,0.0
2023/02/18,03:59 AM,0.5,-5.22,66.0,ESE,2.09,4.83,997.63,0.0,0.0,0.0,0.0
2023/02/18,04:04 AM,0.56,-5.39,64.0,ESE,2.09,4.83,997.63,0.0,0.0,0.0,0.0
2023/02/18,04:09 AM,0.5,-5.17,65.0,ESE,1.45,4.34,997.63,0.0,0.0,0.0,0.0
2023/02/18,04:14 AM,0.67,-5.11,65.0,ESE,0.8,4.51,997.63,0.0,0.0,0.0,0.0
2023/02/18,04:19 AM,0.67,-5.17,65.0,ESE,1.29,4.18,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:24 AM,0.67,-5.11,65.0,ESE,1.93,4.34,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:29 AM,0.67,-5.0,66.0,ESE,1.61,4.18,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:34 AM,0.56,-5.28,65.0,East,1.45,4.51,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:39 AM,0.5,-5.06,66.0,ESE,1.29,4.18,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:44 AM,0.44,-5.22,66.0,ESE,0.97,4.18,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:49 AM,0.28,-5.22,67.0,ESE,1.45,4.99,997.97,0.0,0.0,0.0,0.0
2023/02/18,04:54 AM,0.11,-5.28,67.0,East,1.61,4.34,998.31,0.0,0.0,0.0,0.0
2023/02/18,04:59 AM,0.0,-5.11,68.0,ESE,1.45,3.54,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:04 AM,0.0,-5.11,69.0,ESE,1.13,4.51,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:09 AM,-0.06,-5.22,68.0,ESE,2.25,5.47,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:14 AM,-0.11,-5.22,68.0,ESE,2.41,4.99,997.97,0.0,0.0,0.0,0.0
2023/02/18,05:19 AM,-0.11,-5.33,68.0,ESE,1.29,3.54,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:24 AM,-0.11,-5.22,68.0,ESE,1.77,4.67,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:29 AM,-0.11,-5.11,69.0,ESE,1.29,4.83,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:34 AM,-0.17,-5.28,68.0,East,1.45,3.86,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:39 AM,-0.11,-5.17,69.0,East,1.29,4.83,998.65,0.0,0.0,0.0,0.0
2023/02/18,05:44 AM,-0.11,-5.22,68.0,East,1.77,5.15,998.31,0.0,0.0,0.0,0.0
2023/02/18,05:49 AM,-0.22,-5.22,69.0,East,0.64,4.34,998.65,0.0,0.0,0.0,0.0
2023/02/18,05:54 AM,-0.22,-5.06,70.0,ESE,0.97,4.02,998.98,0.0,0.0,0.0,0.0
2023/02/18,05:59 AM,-0.22,-5.22,69.0,ESE,1.29,3.86,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:04 AM,-0.22,-5.22,69.0,ESE,1.93,4.34,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:09 AM,-0.22,-5.06,70.0,East,2.41,5.15,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:14 AM,-0.33,-4.94,71.0,ESE,2.09,5.15,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:19 AM,-0.39,-5.11,70.0,ESE,1.93,5.63,999.32,0.0,0.0,0.0,0.0
2023/02/18,06:24 AM,-0.39,-5.06,71.0,ESE,2.57,6.28,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:29 AM,-0.39,-5.22,70.0,ESE,1.77,4.83,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:34 AM,-0.33,-5.39,69.0,East,2.09,5.31,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:39 AM,-0.39,-5.44,69.0,ESE,2.74,6.28,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:44 AM,-0.5,-5.5,69.0,East,2.41,5.79,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:49 AM,-0.5,-5.72,68.0,East,2.57,7.88,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:54 AM,-0.61,-5.83,68.0,East,3.06,7.24,998.98,0.0,0.0,0.0,0.0
2023/02/18,06:59 AM,-0.89,-6.06,68.0,East,3.86,9.17,998.98,0.0,0.0,0.0,0.1
2023/02/18,07:04 AM,-1.0,-5.89,69.0,East,1.45,5.63,998.98,0.0,0.0,0.0,0.3
2023/02/18,07:09 AM,-0.78,-5.72,69.0,East,1.77,5.79,998.98,0.0,0.0,0.0,0.8
2023/02/18,07:14 AM,-0.72,-6.0,68.0,East,2.41,6.76,998.98,0.0,0.0,0.0,1.9
2023/02/18,07:19 AM,-0.72,-5.89,68.0,East,1.77,6.11,998.98,0.0,0.0,0.0,3.5
2023/02/18,07:24 AM,-0.72,-6.11,67.0,East,1.93,4.99,998.65,0.0,0.0,0.0,5.6
2023/02/18,07:29 AM,-0.78,-6.17,67.0,East,1.29,5.15,998.98,0.0,0.0,0.0,8.3
2023/02/18,07:34 AM,-0.72,-6.06,67.0,East,1.61,4.51,998.98,0.0,0.0,0.0,11.1
2023/02/18,07:39 AM,-0.61,-6.06,67.0,ESE,1.77,5.79,998.98,0.0,0.0,0.0,14.0
2023/02/18,07:44 AM,-0.61,-5.89,67.0,ESE,1.93,5.63,998.98,0.0,0.0,0.0,16.7
2023/02/18,07:49 AM,-0.72,-6.17,67.0,East,2.57,6.76,998.98,0.0,0.0,0.0,19.3
2023/02/18,07:54 AM,-0.67,-6.0,67.0,East,1.93,4.67,998.98,0.0,0.0,0.0,22.6
2023/02/18,07:59 AM,-0.67,-5.94,67.0,ESE,1.93,4.99,998.98,0.0,0.0,0.0,37.3
2023/02/18,08:04 AM,-0.72,-6.33,66.0,East,3.22,7.56,999.32,0.0,0.0,1.0,152.6
2023/02/18,08:09 AM,-0.22,-5.94,65.0,ESE,1.93,5.31,999.32,0.0,0.0,2.0,259.8
2023/02/18,08:14 AM,1.11,-5.94,59.0,East,2.74,7.24,998.98,0.0,0.0,2.0,269.8
2023/02/18,08:19 AM,1.89,-5.83,57.0,ESE,2.25,7.08,998.98,0.0,0.0,2.0,247.0
2023/02/18,08:24 AM,2.44,-5.5,56.0,ESE,1.61,4.99,999.32,0.0,0.0,2.0,322.4
2023/02/18,08:29 AM,2.89,-5.72,53.0,East,2.9,7.24,999.32,0.0,0.0,2.0,233.1
2023/02/18,08:34 AM,2.89,-5.61,54.0,ESE,1.93,8.04,999.32,0.0,0.0,2.0,239.7
2023/02/18,08:39 AM,3.22,-5.61,52.0,ESE,1.77,7.08,999.32,0.0,0.0,2.0,282.2
2023/02/18,08:44 AM,3.5,-5.72,51.0,ESE,2.41,7.88,999.66,0.0,0.0,3.0,362.4
2023/02/18,08:49 AM,3.78,-5.67,50.0,SE,2.57,7.72,999.66,0.0,0.0,2.0,275.1
2023/02/18,08:54 AM,4.0,-5.78,49.0,SE,1.45,8.85,999.66,0.0,0.0,3.0,422.3
2023/02/18,08:59 AM,4.67,-5.56,48.0,ESE,1.13,5.95,999.66,0.0,0.0,5.0,540.7
2023/02/18,09:04 AM,4.5,-6.22,46.0,East,4.18,10.46,999.66,0.0,0.0,2.0,315.5
2023/02/18,09:09 AM,3.89,-6.17,48.0,East,1.93,10.62,999.66,0.0,0.0,2.0,286.4
2023/02/18,09:14 AM,4.39,-5.83,47.0,ESE,2.41,9.81,999.66,0.0,0.0,2.0,229.8
2023/02/18,09:19 AM,4.78,-5.67,47.0,ESE,1.45,7.56,999.66,0.0,0.0,3.0,400.0
2023/02/18,09:24 AM,4.72,-5.94,46.0,ESE,3.7,10.46,999.66,0.0,0.0,4.0,477.0
2023/02/18,09:29 AM,4.94,-5.56,47.0,SSE,1.13,6.6,999.66,0.0,0.0,3.0,365.5
2023/02/18,09:34 AM,6.06,-5.39,44.0,SE,2.09,7.08,1000.0,0.0,0.0,2.0,279.2
2023/02/18,09:39 AM,6.28,-5.11,44.0,ESE,1.13,5.63,1000.0,0.0,0.0,2.0,307.3
2023/02/18,09:44 AM,6.72,-5.28,42.0,ESE,1.93,7.08,1000.0,0.0,0.0,3.0,399.2
2023/02/18,09:49 AM,6.89,-4.89,43.0,SE,1.77,8.21,1000.0,0.0,0.0,5.0,559.2
2023/02/18,09:54 AM,6.17,-5.78,42.0,ESE,4.18,10.46,1000.0,0.0,0.0,5.0,612.1
2023/02/18,09:59 AM,3.78,-6.28,48.0,East,4.18,10.94,1000.0,0.0,0.0,8.0,864.2
2023/02/18,10:04 AM,5.67,-5.5,45.0,ESE,1.77,9.81,1000.34,0.0,0.0,8.0,897.9
2023/02/18,10:09 AM,7.39,-5.33,40.0,ESE,1.45,6.28,1000.34,0.0,0.0,8.0,918.9
2023/02/18,10:14 AM,7.61,-5.56,39.0,East,2.25,7.4,1000.0,0.0,0.0,8.0,935.2
2023/02/18,10:19 AM,8.83,-4.06,40.0,ESE,0.8,5.63,1000.34,0.0,0.0,8.0,951.1
2023/02/18,10:24 AM,9.89,-4.56,36.0,SE,1.77,6.28,1000.34,0.0,0.0,8.0,966.8
2023/02/18,10:29 AM,9.11,-4.56,38.0,East,0.64,5.63,1000.34,0.0,0.0,9.0,981.1
2023/02/18,10:34 AM,9.94,-4.67,35.0,ESE,1.13,5.15,1000.68,0.0,0.0,9.0,995.7
2023/02/18,10:39 AM,9.11,-5.33,36.0,ESE,2.25,8.85,1000.34,0.0,0.0,9.0,1010.1
2023/02/18,10:44 AM,7.44,-5.28,40.0,East,1.77,7.88,1000.34,0.0,0.0,9.0,1021.4
2023/02/18,10:49 AM,8.06,-5.61,37.0,East,2.25,9.33,1000.68,0.0,0.0,9.0,1033.5
2023/02/18,10:54 AM,9.39,-4.39,38.0,ESE,0.97,6.6,1000.68,0.0,0.0,9.0,1043.4
2023/02/18,10:59 AM,9.44,-4.78,36.0,East,2.41,8.37,1000.68,0.0,0.0,9.0,1055.3
2023/02/18,11:04 AM,9.56,-4.72,36.0,SSE,1.29,4.18,1000.68,0.0,0.0,9.0,1061.0
2023/02/18,11:09 AM,9.83,-4.28,37.0,SW,0.64,4.51,1000.68,0.0,0.0,9.0,1065.5
2023/02/18,11:14 AM,10.94,-3.89,35.0,South,0.64,4.02,1000.68,0.0,0.0,9.0,1074.7
2023/02/18,11:19 AM,10.61,-3.83,36.0,SSE,1.61,4.67,1000.68,0.0,0.0,10.0,1084.1
2023/02/18,11:24 AM,10.72,-4.44,34.0,SSE,2.09,5.79,1000.68,0.0,0.0,10.0,1089.7
2023/02/18,11:29 AM,10.39,-4.44,35.0,ESE,1.29,7.4,1000.68,0.0,0.0,10.0,1097.3
2023/02/18,11:34 AM,11.17,-3.39,36.0,SE,0.97,3.7,1000.68,0.0,0.0,10.0,1104.6
2023/02/18,11:39 AM,10.5,-4.39,35.0,SSW,1.13,4.83,1000.68,0.0,0.0,10.0,1104.3
2023/02/18,11:44 AM,10.39,-4.0,36.0,SSE,0.97,3.86,1000.68,0.0,0.0,10.0,1109.9
2023/02/18,11:49 AM,10.44,-4.28,35.0,South,1.13,3.7,1000.68,0.0,0.0,10.0,1114.3
2023/02/18,11:54 AM,11.17,-4.0,34.0,SSE,0.64,3.54,1000.34,0.0,0.0,10.0,1116.1
2023/02/18,11:59 AM,10.72,-4.44,34.0,SW,0.8,3.86,1000.34,0.0,0.0,10.0,1115.2
2023/02/18,12:04 PM,10.89,-4.61,33.0,SSE,1.13,5.31,1000.34,0.0,0.0,10.0,1116.3
2023/02/18,12:09 PM,11.0,-4.83,33.0,ESE,2.41,6.11,1000.34,0.0,0.0,10.0,1118.0
2023/02/18,12:11 PM,10.44,-5.11,33.0,ESE,2.09,9.01,1000.34,0.0,0.0,10.0,1116.3
2023/02/18,12:19 PM,9.28,-5.28,35.0,SSW,1.77,6.6,1000.34,0.0,0.0,10.0,1117.2
2023/02/18,12:24 PM,9.33,-5.17,36.0,ESE,2.9,8.04,1000.0,0.0,0.0,10.0,1116.3
2023/02/18,12:29 PM,8.44,-5.78,36.0,East,3.06,9.17,1000.0,0.0,0.0,10.0,1114.5
2023/02/18,12:34 PM,8.89,-5.44,36.0,East,3.86,10.14,1000.0,0.0,0.0,10.0,1113.8
2023/02/18,12:39 PM,11.06,-4.06,35.0,SE,0.97,5.15,999.66,0.0,0.0,10.0,1111.4
2023/02/18,12:44 PM,12.56,-3.56,32.0,SSE,1.45,6.6,999.66,0.0,0.0,10.0,1107.4
2023/02/18,12:49 PM,13.11,-4.5,29.0,SE,1.93,6.92,999.32,0.0,0.0,10.0,1098.5
2023/02/18,12:54 PM,13.06,-4.39,30.0,SSE,0.97,7.24,999.32,0.0,0.0,10.0,1097.2
2023/02/18,12:59 PM,13.0,-5.0,28.0,ESE,1.45,8.69,999.32,0.0,0.0,10.0,1091.2
2023/02/18,01:04 PM,12.56,-4.33,31.0,SSW,0.97,4.51,998.98,0.0,0.0,10.0,1084.8
2023/02/18,01:09 PM,13.94,-4.11,28.0,SSW,0.97,4.02,998.98,0.0,0.0,10.0,1078.0
2023/02/18,01:14 PM,13.78,-4.33,28.0,South,1.29,4.83,998.98,0.0,0.0,9.0,1071.4
2023/02/18,01:19 PM,13.78,-4.56,28.0,SSW,1.45,5.31,998.65,0.0,0.0,9.0,1061.6
2023/02/18,01:24 PM,13.5,-4.56,28.0,SE,1.61,6.28,998.65,0.0,0.0,9.0,1054.6
2023/02/18,01:29 PM,14.78,-3.11,29.0,SSW,0.97,3.86,998.31,0.0,0.0,9.0,1044.5
2023/02/18,01:34 PM,14.61,-4.78,26.0,East,1.93,6.44,998.31,0.0,0.0,9.0,1031.8
2023/02/18,01:39 PM,14.89,-3.78,27.0,South,1.45,5.63,998.31,0.0,0.0,9.0,1019.6
2023/02/18,01:44 PM,15.44,-3.83,26.0,SSW,1.13,6.11,998.31,0.0,0.0,9.0,1007.8
2023/02/18,01:49 PM,15.89,-3.33,26.0,South,0.97,5.31,997.97,0.0,0.0,9.0,996.5
2023/02/18,01:54 PM,15.94,-4.11,25.0,SSW,1.13,5.15,997.97,0.0,0.0,9.0,981.5
2023/02/18,01:59 PM,15.17,-4.94,25.0,ESE,2.25,6.6,997.63,0.0,0.0,9.0,968.7
2023/02/18,02:04 PM,12.78,-5.5,28.0,East,1.93,7.08,997.63,0.0,0.0,8.0,953.4
2023/02/18,02:09 PM,14.72,-3.89,27.0,ESE,0.48,4.99,997.63,0.0,0.0,8.0,936.1
2023/02/18,02:14 PM,15.0,-4.33,26.0,SE,1.61,6.11,997.63,0.0,0.0,8.0,921.0
2023/02/18,02:19 PM,15.22,-4.11,26.0,ESE,1.13,7.08,997.29,0.0,0.0,8.0,903.9
2023/02/18,02:24 PM,16.17,-3.67,25.0,SSE,0.8,3.86,997.29,0.0,0.0,8.0,891.0
2023/02/18,02:29 PM,16.0,-3.72,26.0,ENE,1.13,7.08,997.29,0.0,0.0,8.0,871.8
2023/02/18,02:34 PM,15.67,-4.44,25.0,ESE,0.97,5.63,996.95,0.0,0.0,7.0,853.5
2023/02/18,02:39 PM,15.72,-4.28,25.0,ESE,0.8,6.11,996.95,0.0,0.0,7.0,838.1
2023/02/18,02:44 PM,14.61,-4.28,27.0,ESE,1.77,10.62,996.61,0.0,0.0,7.0,817.6
2023/02/18,02:49 PM,12.67,-5.17,28.0,East,3.54,8.85,996.61,0.0,0.0,7.0,798.7
2023/02/18,02:54 PM,11.44,-5.06,31.0,East,1.93,8.04,996.61,0.0,0.0,7.0,777.7
2023/02/18,02:59 PM,11.78,-5.17,30.0,SSW,0.48,5.47,996.61,0.0,0.0,6.0,707.7
2023/02/18,03:04 PM,11.61,-5.61,30.0,SE,2.25,6.11,996.28,0.0,0.0,0.0,58.7
2023/02/18,03:09 PM,11.67,-5.56,30.0,South,1.13,5.47,996.28,0.0,0.0,0.0,56.9
2023/02/18,03:14 PM,12.39,-4.67,30.0,SW,0.8,4.02,996.28,0.0,0.0,0.0,55.2
2023/02/18,03:19 PM,14.22,-4.0,28.0,SSE,0.8,4.67,995.94,0.0,0.0,0.0,53.9
2023/02/18,03:24 PM,13.94,-5.0,27.0,East,1.29,5.47,996.28,0.0,0.0,0.0,52.6
2023/02/18,03:29 PM,14.67,-4.11,27.0,SE,0.32,6.11,995.94,0.0,0.0,0.0,51.5
2023/02/18,03:34 PM,15.06,-3.72,27.0,SE,0.32,4.99,996.28,0.0,0.0,0.0,50.4
2023/02/18,03:39 PM,15.17,-4.28,26.0,ESE,0.48,3.86,996.28,0.0,0.0,0.0,49.6
2023/02/18,03:44 PM,14.33,-5.56,25.0,East,1.29,5.95,995.94,0.0,0.0,0.0,48.3
2023/02/18,03:49 PM,12.67,-6.56,26.0,SE,0.97,5.95,995.94,0.0,0.0,0.0,47.2
2023/02/18,03:54 PM,12.67,-5.56,28.0,East,1.61,4.83,995.94,0.0,0.0,0.0,46.3
2023/02/18,03:59 PM,12.89,-5.17,28.0,ESE,0.8,4.18,995.94,0.0,0.0,0.0,45.2
2023/02/18,04:04 PM,13.61,-4.33,28.0,East,0.8,3.7,995.6,0.0,0.0,0.0,44.1
2023/02/18,04:09 PM,13.44,-4.89,28.0,ESE,1.77,6.11,995.94,0.0,0.0,0.0,43.6
2023/02/18,04:14 PM,12.22,-5.61,28.0,East,4.02,9.49,995.6,0.0,0.0,0.0,42.6
2023/02/18,04:19 PM,11.39,-5.78,30.0,East,2.57,8.69,995.6,0.0,0.0,0.0,41.4
2023/02/18,04:24 PM,11.61,-5.61,29.0,ESE,1.29,4.83,995.6,0.0,0.0,0.0,41.4
2023/02/18,04:29 PM,12.0,-5.33,29.0,South,1.13,5.95,995.94,0.0,0.0,0.0,39.6
2023/02/18,04:34 PM,12.06,-5.67,29.0,East,2.57,6.28,995.6,0.0,0.0,0.0,38.7
2023/02/18,04:39 PM,11.5,-5.83,29.0,East,1.45,5.63,995.94,0.0,0.0,0.0,37.1
2023/02/18,04:44 PM,11.83,-6.11,28.0,East,2.25,7.88,995.6,0.0,0.0,0.0,35.7
2023/02/18,04:49 PM,11.72,-6.28,28.0,East,2.57,7.56,995.94,0.0,0.0,0.0,34.4
2023/02/18,04:54 PM,11.61,-6.78,27.0,East,1.13,5.31,995.6,0.0,0.0,0.0,33.3
2023/02/18,04:59 PM,11.56,-6.89,27.0,SE,2.25,6.6,995.6,0.0,0.0,0.0,32.1
2023/02/18,05:04 PM,11.39,-6.89,27.0,East,0.8,5.95,995.6,0.0,0.0,0.0,31.0
2023/02/18,05:09 PM,11.61,-6.33,28.0,NE,0.64,5.31,995.6,0.0,0.0,0.0,29.8
2023/02/18,05:14 PM,11.72,-5.89,29.0,SE,0.8,4.67,995.6,0.0,0.0,0.0,28.7
2023/02/18,05:19 PM,11.67,-6.5,28.0,ESE,0.48,4.51,995.6,0.0,0.0,0.0,27.3
2023/02/18,05:24 PM,11.67,-5.89,29.0,East,1.29,4.67,995.6,0.0,0.0,0.0,25.9
2023/02/18,05:29 PM,11.72,-6.11,28.0,East,0.16,4.67,995.6,0.0,0.0,0.0,24.9
2023/02/18,05:34 PM,11.61,-6.0,29.0,East,2.57,6.44,995.6,0.0,0.0,0.0,23.3
